1000,29200,18000,17900,18200,16100,15300,15100,15100,15000,14900,15000,15000,15300,15800,15400,15400,15300,15200,15000,15100
2000,40700,32000,30500,30000,28600,27900,27400,27600,27600,27500,27500,29100,29500,28700,55200,53200,46700,43900,43400,42900
3000,64300,45900,45800,43600,42500,40900,40800,40400,40700,40600,40300,43400,40300,40800,40200,40900,44100,40800,40100,40200
4000,75300,60400,63200,59400,56100,55400,54500,54800,53800,53600,56100,53600,53500,55000,54300,53900,53700,53400,57300,53300
5000,86800,80900,79600,75800,74800,74300,74000,72900,73600,73100,74600,74800,73500,73200,73300,73300,73700,74600,74300,73200
6000,99900,90100,83300,101800,84500,79400,76300,75200,74400,89400,73500,73500,73600,73600,73600,74600,74500,73700,73100,73800
7000,118500,103100,104700,101600,96100,95200,97500,98500,93300,92900,92600,93000,93600,92900,92700,92600,92700,93300,93100,92700
8000,127100,103900,100800,104600,101500,96800,94500,93400,93400,92200,91900,91900,91800,92700,91700,91500,91600,92300,92600,92200
9000,157200,135500,130900,132200,133300,133000,129600,127300,126900,126300,126600,126500,124900,125400,125600,127900,125700,125600,125500,127500
10000,160000,149000,152200,149200,145400,142000,142000,139600,140200,142600,143600,142000,140400,140700,139400,140200,143400,147400,150600,142600
11000,173700,156900,150900,146600,146000,144500,144400,145700,144200,144700,144200,145200,144200,144500,144700,144400,144000,145100,144100,144100
12000,161700,147300,148200,144300,142900,140400,137700,138100,142500,142500,143100,138200,137500,137500,137400,137100,137300,138000,137300,137200
13000,184600,169000,165900,164000,161400,159800,158000,158400,157800,157400,156300,157300,156400,156700,159600,157100,181500,161800,159700,157900
14000,203900,187400,185800,181700,177300,173900,173400,186400,174300,176500,175100,172900,172100,164200,166300,176300,169300,166300,166000,164700
15000,214200,193800,195300,194700,191700,186500,184700,190500,188900,184400,183800,182900,183700,181700,183000,185300,191800,191500,180700,175900
16000,192600,178000,171700,169200,174800,177800,174900,177400,181000,179400,175500,175500,174800,174300,172900,173800,172600,173300,173500,172600
17000,226600,203400,200300,202200,197200,198100,199700,199300,199200,199200,199600,198400,199400,198500,198300,200000,199200,200000,200100,202400
18000,256500,243400,239600,240100,234400,232900,232600,239300,240600,236600,235800,233400,233500,232800,233600,233300,232700,232400,232700,232500
19000,269500,256200,255500,248500,252800,255600,255700,254300,256000,254400,253900,258900,260000,256100,256300,253000,243400,242300,243400,243200
20000,273300,262800,274500,274100,270300,269100,268700,274500,268600,265700,268300,265100,268500,264200,262800,264300,256500,253000,252700,253200
21000,286000,275500,271100,276000,278400,277900,281800,292000,282800,279300,281500,277400,285800,280000,270900,268800,268100,267700,265600,269100
