76000,1918000,2011900,1897200,1896300,1895500,1890100,1906600,1900200,1893900,1903300,1997000,1896900,1893400,1891600,2208400,2715600,2716700,2732300,2024300,1897800,2054350.000000
77000,1934200,1911000,1901700,2024400,1943600,1911200,1899900,1902100,1901800,1902900,1906000,1906400,1988100,2514000,1898300,1896100,1886100,1889300,1889400,1888400,1944745.000000
78000,1899400,1880900,1878400,1871000,1869600,2025900,1879000,1871700,1861200,1871700,1913700,1871200,1867200,1884000,1967500,2418900,1930400,1907400,2093400,1948300,1935540.000000
79000,1938900,1952300,1948400,1941900,1942000,1954000,1937600,1926000,1929700,1944600,1927300,1926500,1925100,1932100,1927900,1925900,1927800,2113700,1939700,1930100,1944575.000000
80000,1981100,1950800,2177100,1986500,1932400,1941300,1944700,1939700,1946000,1944700,1933600,1931200,1933000,1938100,1934000,1941000,1933900,1941600,1933500,1930700,1954745.000000
81000,1978700,1946200,1942000,2051800,1939500,1942100,1938900,1997800,1949500,1941000,1941900,1942200,2048400,1937600,1941100,1952000,1938100,1937200,1940300,1934700,1957050.000000
82000,1959000,1905300,1893400,1898700,1895100,1892100,1892900,2059900,2058500,1889900,1886000,1882000,1885300,1882100,1878200,1885100,1879300,1878200,1882400,1877300,1908035.000000
83000,2107000,2099000,2079000,2087000,2074100,2074800,2077700,2214000,2083300,2074300,2077300,2088600,2074000,2080400,2077200,2089900,2073900,2072100,2085200,2080600,2088470.000000
84000,2205800,2176600,2178100,2178500,2311300,2182300,2173600,2173800,2176200,2178200,2174800,2580200,2168000,2163700,2162200,2152900,2153000,2172000,2170100,2167100,2199920.000000
85000,2289200,2266000,2280100,2265300,2263700,2300900,2257400,2256800,2253500,2271400,2277800,2262500,2260300,2254600,2253400,2420200,2309300,2228800,2232200,2335200,2276930.000000
86000,2379600,2386000,2326400,2320500,2326000,2608900,2333200,2331000,2322900,2328600,2326300,2493600,3094300,2983700,2322600,2310700,2301700,2303700,2298700,2310400,2420440.000000
87000,2509300,2376000,2357400,2369500,2353700,2353400,2451700,2362100,2355000,2427700,2357300,2354000,2351700,2479700,2355700,2372000,2357600,2357000,2357200,2367200,2381260.000000
88000,2496100,2410400,2390400,2405400,2397500,2399800,2403700,2432000,2398800,2451900,2393000,2399100,2401300,2438400,2399000,2465700,2396400,2411700,2406800,2464700,2418105.000000
89000,2446500,2458300,2398600,2380400,2388400,2385300,2380000,2393300,2392600,2383300,2378800,2384200,2378600,2385600,2393000,2380000,2382100,2382600,2371700,2378100,2391070.000000
90000,2512700,2452800,2450200,2504000,2455900,2483800,2452300,2443300,2449600,2504600,2748700,2452500,2430700,2410200,2418500,2432300,2426400,2446600,2415000,2412100,2465110.000000
91000,2520000,2493800,2523800,2482900,2482400,2497300,2479400,2479300,2850900,2471300,2459600,2452500,2447900,2446600,2773300,2494300,2487700,2499200,2486600,2487500,2515815.000000
92000,2566100,2532600,2518100,2515100,2565200,2530100,2543200,2519800,2512700,2515000,2627600,2522900,2557000,2521900,2517600,2512000,2511000,2520300,2553200,2517500,2533945.000000
93000,2664400,2582200,2578600,2581600,2592800,2632500,2648200,2574100,2577900,2576800,2696400,2602300,2555200,2540800,2528900,2538500,2616600,2541900,2534700,2525000,2584470.000000
94000,2662400,2623400,2620500,2621200,2618600,2647600,2607200,2598500,2601200,2608300,2609500,2656100,2608100,2599000,2596100,2601300,2647100,2619400,2601300,2599500,2617315.000000
95000,2594900,2576300,2559100,2565800,2551800,2558300,2543800,2566700,2564300,2551000,2548700,2557400,2553500,2580800,2552000,2562300,2548100,2559400,2553200,2638800,2564310.000000
96000,2594900,2550200,2568000,2530900,2543000,2547300,2536400,2543900,2541800,2543100,2542100,2552100,2536300,2543700,2559700,2613100,2593700,2606900,2589200,2585100,2561070.000000
97000,3653000,2628500,2575400,2564900,2556900,2572400,2568600,2764300,2560800,2558500,2551200,2572000,2554600,2602200,2552400,2549500,2559000,2555100,2557100,2593900,2632515.000000
98000,2548800,2513400,2508600,2516900,2553100,2510400,2508600,2511300,2509800,2558800,2541800,2512100,2509400,2508300,2509000,2560800,2566100,2513000,2509600,2513900,2524185.000000
99000,2823200,2706000,2694300,2770700,2695200,2848100,2702900,2691800,2770900,2700800,2693900,2694600,2692600,2697700,2893500,2661900,2652700,2656700,2658600,2674300,2719020.000000
100000,3131300,2875500,2789100,2793500,2783400,2783800,2892600,2964200,2838500,2839000,2829100,3097800,2797600,2793800,2789900,2782800,2797200,2802600,2790400,2789800,2848095.000000
101000,3213100,2930100,2936900,2906000,2902400,2917800,3949400,4297500,3814500,2974800,2930700,2904800,2901600,2903500,2907000,3120500,2958900,2966800,2947500,2952200,3116800.000000
102000,3276000,3116400,3094200,3090700,3237900,3087400,3082000,3080000,3325000,3084400,3103700,3076900,3081300,3244800,3368300,3098600,3138600,3083100,3134800,3104500,3145430.000000
103000,3282200,3151500,3131800,3145100,3153000,3178100,3479800,3268800,3156400,3138900,3143100,3159200,3145600,3150100,3136000,3174600,3151400,3159000,3134400,3133100,3178605.000000
104000,3324800,3295400,3298400,3284200,3293200,3281200,3424200,3278700,3304400,3282500,3298100,3395100,3286700,3305200,3287700,3299700,3405900,3311600,3288000,3297100,3312105.000000
105000,3358900,3502900,3328300,3311200,3338600,3318300,3639900,3312600,3593400,3327300,3341400,3315100,3313500,3312600,3310300,3334900,3317000,3605600,3316400,3328100,3376315.000000
106000,3490000,3469400,3471900,3449800,3624400,3475000,3463200,3451800,3639900,3470200,3444200,3456000,3447300,3545900,3443800,3466700,3447300,3658700,3520600,3468400,3495225.000000
107000,3641100,3573000,3580200,3552400,3602500,3619000,3556000,3579700,3606900,3630600,3597600,3563500,3613200,3570100,3688500,3562700,3605800,3569300,3645600,3581800,3596975.000000
108000,4046300,3657300,3684900,3666400,3672900,3767400,3644500,3659400,4249400,3712500,3640000,3662400,3664900,3699400,3649900,3655900,4470100,3666600,3665300,3649200,3759235.000000
109000,3712800,3663000,3697100,3669300,3714100,3656700,3671900,3654300,3662900,3661600,3668500,3672300,3665600,3664100,3661800,3739400,3771400,3667200,3663700,3693600,3681565.000000
110000,3901200,3763500,3705400,3661800,3668600,4801100,3826100,3678300,3686200,3690100,3710000,3724200,3668300,3724800,3781700,3770500,3679000,3826500,3668400,3799100,3786740.000000
111000,3781900,3741200,3755800,3764400,3696400,3712500,3743200,3745700,3710700,3724800,3744000,3737600,3709200,3726200,3758000,3713900,3758200,3747600,3766900,3715000,3737660.000000
112000,4019000,3789900,3784800,3763100,3842500,3754100,3740300,3764000,3791200,3751600,3751100,3759900,3799900,3753500,3748300,3752400,3804600,3757200,3749000,3773200,3782480.000000
113000,3901400,3784900,3699200,3722000,4020400,3853100,3669900,3680400,3705500,3704600,3675500,3682400,4218600,3798500,3704100,3678200,3676800,3720700,3674800,3664500,3761775.000000
114000,3750100,3711800,3701400,3657500,3671500,3691600,3662700,3648400,3659700,4038200,3664700,3631200,3666700,3685300,3660000,3650000,3667800,4138600,3658500,3659500,3713760.000000
115000,3706100,3734300,3723400,3722000,3673600,3738500,3707200,3720100,3677100,3713800,3669600,3738000,3663900,3728000,3679300,3670800,3672000,3727900,3663100,3679700,3700420.000000
116000,3810300,3884800,3881100,3840000,3748800,3788800,3748300,3751300,3748200,3844400,3743800,3773100,3755100,3822000,3759800,3817900,3759300,3838500,3750400,3755500,3791070.000000
117000,3964900,3881100,3829600,3844300,3870200,3862100,3825300,3833600,3863100,3865400,3826000,3979300,3788300,3892300,3897700,3875700,3825100,3820600,3962500,3882500,3869480.000000
118000,4010900,4024900,3973500,4006200,3972600,4013800,3961900,4008500,3988100,4005900,3967900,4004800,4024300,3965800,3965400,4021700,4012500,3965900,3965900,4022300,3994140.000000
119000,4155100,4113400,4096500,4084800,4153800,4074900,4087100,4095200,4122400,4087600,4093300,4092300,4089600,4090000,4105700,4125700,4082700,4080100,4120200,4127400,4103890.000000
120000,4198800,4198800,4297600,4162100,4146700,4216500,4248700,4153800,4147600,4279700,4159600,4159900,4165900,4338600,4158100,4157800,4167800,4324000,4155300,4183800,4201055.000000
121000,4305900,4236100,4281200,4632600,4244900,4254500,4299400,4238800,4233300,4283700,4229900,4240100,4259200,5336000,4253100,4257400,4297800,4236100,4244700,4234100,4329940.000000
122000,4412700,4462300,4327800,4319500,4332200,4692300,4321000,4343500,4507100,4393700,4347100,4475600,4331100,4332000,4319100,4455500,4340900,4329200,4327200,4434800,4390230.000000
123000,4423100,4386500,4390700,4366800,4388600,4374700,4380700,4376600,4366000,4397800,4432400,4390100,5016500,4414300,4494800,4373800,4373700,4499600,4368600,4381400,4429835.000000
124000,4494700,4424400,4419700,4413600,4402100,4396900,4400100,4831800,4404900,4413400,4394100,4389800,4389200,4385500,4396100,4431600,4399500,4403500,4416300,4415900,4431155.000000
125000,4645600,4507800,4465800,4571300,4592100,4480800,4465300,4693100,4461300,4476000,4471200,4479200,4473700,4468400,4465900,4476600,4460800,4471200,4469200,4454300,4502480.000000
126000,4541500,4478100,4632500,4509600,4477400,4598900,4485800,4478500,4493900,4609100,4481800,4477400,4505200,4470600,4487000,4528000,4587200,4595200,4494100,4487300,4520955.000000
127000,4662000,4473700,4493400,4586700,4478700,4488800,4494600,4590000,4473700,4494100,4590500,4459800,4497500,4468800,4580400,4494600,4464800,4568000,4468000,4487500,4515780.000000
128000,4769300,4581400,4527000,4640600,4663900,4519400,4520000,4774200,4516300,4549000,4548500,4704800,4523500,4540100,4692000,4517300,4510600,5188200,4533800,4519500,4616970.000000
129000,4527300,4467300,4473600,4456400,4447200,4479100,4555700,4448000,4453000,4586900,4451900,4467400,4454900,4556400,4454200,4513500,4562400,4450900,4456300,4452200,4485730.000000
130000,4496500,4433200,4613900,4442100,4545400,4436200,4451100,4540600,4441600,4443800,4429400,4551800,4448500,4433400,4438200,4438700,4448900,4430300,4534700,4457600,4472795.000000
131000,4492600,4396400,4428100,4456400,4381800,4409600,4563500,4411700,4417100,4397600,4570700,4411600,4410900,4597100,4400600,4405600,4431200,4408800,4414300,4414000,4440980.000000
132000,4585000,4491100,4479100,4502400,4466700,4483400,4464100,4573700,4564200,4465800,4520900,4608800,4464600,4541700,4483000,4494900,4506100,4488800,4557300,4480600,4511110.000000
133000,4602600,4606500,4554300,4521400,4538100,4538100,4510300,4531900,4600600,4515700,4510800,4592700,4545400,4501400,4498300,4628100,4506500,4504200,4783300,4517100,4555365.000000
134000,4576100,4487800,4485500,4774700,4487600,4484800,4643700,4490100,4498300,4540100,4614500,4484000,4526200,4530400,4482400,4487600,4518900,4594000,4487300,4541800,4536790.000000
135000,4548900,4583800,4429100,4447700,4410500,4422800,4461300,4418800,4506900,4435800,4443700,4416400,4510700,5061600,4412500,4556000,4440100,4415100,4417800,4472800,4490615.000000
136000,4520900,4454700,4496300,4528300,4441200,4449600,4487200,4423200,4453300,4477000,4449500,4441600,4445200,4489000,4453600,4443200,4467400,4440400,4453600,4438900,4462705.000000
137000,4511500,4420400,4391100,4384900,4382500,4870800,4415200,4393100,4424000,4417000,4383700,4539300,4527300,4388400,4383700,4451500,4383600,4380600,4408500,4391800,4442445.000000
138000,4629200,4369700,4340100,4352500,4372800,4358800,4337200,4401200,4351000,4338700,4344000,4393000,4333100,4336700,4382100,4341500,4335500,4339300,4398900,4327400,4369135.000000
139000,4454300,4366400,4355400,5169000,4365700,4375800,4394900,4372700,4379200,4542900,4372100,4381300,4372300,4389600,4367300,4487100,4408000,4379700,4485400,4392900,4440600.000000
140000,4356600,4201700,4204600,4445800,4199600,4193500,4333700,4216600,4199200,4211100,4344900,4204300,4204100,4215600,4342400,4205600,4215500,4277000,4411400,4181600,4258240.000000
141000,4141400,4153300,4117800,4121400,4140400,4120500,4132600,4153200,4198300,4122200,4130800,4120200,4141600,4129100,4256200,4268100,4126700,4142900,4241900,4148400,4155350.000000
142000,4107000,4092400,4080300,4091700,4088600,4102000,4089900,4076200,4082600,4093900,4102300,4082200,4084900,4459900,4094100,4090900,4154200,4096900,4072700,4077300,4111000.000000
143000,4158900,4153000,4030100,4164100,4130700,4162000,4029500,4049100,4027900,4077300,4020900,4059000,4020100,4060800,4018800,4051200,4025300,4078600,4053500,4022600,4069670.000000
144000,4031000,3998000,4014500,4054200,4003900,4012000,4019700,4051900,4008300,3997400,4015000,4141100,4009100,4017900,4016300,4125100,4007400,4019600,4028800,4156000,4036360.000000
145000,4037100,3808700,3791300,4040200,3778500,3827700,3789700,3792200,3787600,3789500,3780100,3842100,3795800,3792400,3789300,3800800,3787400,3789700,3792500,3810400,3821150.000000
146000,3754800,3732100,3940900,3745100,3719900,3721500,4007700,3744800,3725100,3724400,3770400,3829200,3714200,3723100,3740800,3854700,3715400,3714900,4122500,3867600,3793455.000000
147000,3629500,3612700,3615100,3617300,3600700,3604300,3608200,3600700,3596700,3596100,3734600,3729900,3613900,3630000,3594000,3646600,3601600,3598200,3706700,3627200,3628200.000000
148000,3601200,3570800,3581500,3635000,3578300,3571900,3574500,3948900,3594600,3576700,3580400,3925900,3634400,3587500,3581200,3846600,3629700,3578700,3585300,3596900,3639000.000000
149000,3589500,3606200,3581400,3618800,3568500,3565200,3632500,3572500,3609700,3566500,3602700,3651100,3638000,3565800,3569800,3606700,3597300,3570100,3568600,3576500,3592870.000000
150000,3685900,3661300,3644800,3767500,3639500,3641800,3638400,3644400,3708000,3662900,3642300,3632200,3776700,3669600,3635300,3632200,3671300,3652100,3653500,3652700,3665620.000000
151000,3697900,3633900,3656600,3645600,3740700,3632200,3667600,3640300,3631800,3637000,3698100,3642300,3637300,3644900,3671500,3642800,3647400,3638000,3638900,3676000,3656040.000000
152000,3676000,3654100,3640000,3656700,3675800,3633100,3635700,3651900,3672000,3662500,3645800,3655000,3675600,3688800,3680700,3640700,3675400,3635800,3753800,3636700,3662305.000000
153000,3711600,3689400,3718000,3673000,3693500,3679200,3827900,3691900,3689500,3684300,3968700,3690400,3694700,3683500,3748200,3688000,3693300,3680000,3720200,3712000,3716865.000000
154000,3722800,3679300,3653500,3639000,3707700,3703700,3654500,3637400,3638200,3782600,3658300,3639500,3637100,3645600,3695300,3638100,3655400,3639600,3730900,3652600,3670555.000000
155000,3705900,3697500,3663000,3690800,3667600,3690900,3658300,3687000,3662300,3931500,3673600,3657800,3697200,3692900,3657700,3658700,3689600,3818300,3675200,3673400,3697460.000000
156000,3723000,3686100,3698100,3685400,3911300,3690600,3702500,3681100,3807000,3689500,3684700,3687700,3691500,3681100,3694100,4130800,3716600,3689800,3682100,3730000,3733150.000000
157000,3713900,3798800,3690600,3743500,3874300,3682700,3679100,3691400,3870900,3687900,3688500,3690400,3688000,3770200,3677900,3708800,3779800,3720400,3696100,3690700,3727195.000000
158000,3922100,3762200,3723900,3721800,3984000,3773400,3729200,3712400,3726400,3725500,3714600,3731100,3727500,3825600,3735100,3709900,3719600,3813800,3735200,3714500,3760390.000000
159000,3728500,4039100,3721200,3731300,3711600,3709100,3796200,3718600,3699700,3711200,4193400,3723400,3714100,3710900,3735200,3713800,3697300,3708200,3711900,3784600,3762965.000000
160000,3736500,3704700,3715700,3695200,3698700,3695500,3754300,3722300,3699200,3696900,3812600,3827900,3705300,3703000,3716800,3958700,3704700,3706300,3713500,3750200,3735900.000000
161000,3761400,3739600,3723300,3733900,3830000,3725100,3732800,3725500,3827100,3812200,3726500,3726200,3724900,3730600,3720800,3737600,3728300,3725900,3734700,3721100,3744375.000000
