46000,1557200,1550800,1551700,1644600,1566600,1553500,1548200,1561100,1556100,1663000,1560400,1554000,1558800,1665000,1551000,1553400,1560400,1559000,1558800,1556100
47000,1588100,1588700,1596600,1588900,1588700,1589400,1592000,1601400,1591000,1591400,1591100,1589900,1589000,1590000,1589900,1589600,1603600,1596300,1593800,1701500
48000,1643900,1886900,1757200,1620600,1628300,1630200,1646000,1640000,1638900,1636900,1822400,1815800,1642600,1636900,1629400,1637100,1638800,1638400,1639900,1716600
49000,1670500,1661500,1658600,1665000,1673800,1669000,1668400,1664900,1659100,1656800,1659300,1659700,1659200,1665300,1669000,1659800,1663900,1658900,1659200,1662100
50000,1707400,1699700,1689100,1701500,1700400,1722500,1908700,1703000,1699300,1704200,1697900,1693100,1691300,1712300,1703500,1698300,1862800,1724500,1700700,1688500
51000,1744100,1736700,1748500,1732800,1736200,1730500,1733900,1743500,1738800,1738800,1734600,1745900,1752900,2067900,1729100,1723600,1719400,1720300,1715500,1719200
52000,1777300,1770900,1772100,1765400,1959900,1774600,1902200,1766200,1771600,1768700,1757300,1762500,1764600,1884700,1767000,1846900,1773100,1769300,1769500,1770400
53000,1787200,1779100,1777700,1770500,1894000,1792900,1785300,1796300,1782800,1777800,1771200,1885400,1780900,1786300,1784200,1791800,1780900,1782200,1777000,1773100
54000,1840500,2059100,2101800,1828100,1806200,1804400,1815500,1908600,1803300,1810700,1813400,1811700,1815500,1816400,1817900,1813000,1927500,1819400,1818700,1813700
55000,1863900,1839100,1845800,1836000,1834000,1861700,1843600,1859600,1852400,1848800,1852200,1847200,1845600,1853500,1842800,1843700,1847500,1844100,1845500,1845800
56000,1874400,1897700,1877200,1874000,1891800,1871700,1874000,1871200,1872000,1888000,1971200,1875800,1866300,1863700,1864500,1861700,1867600,1877400,1974400,1893500
57000,1914300,1882800,1889100,1901600,1891300,1885500,1889100,1888200,1915400,1917300,1896800,1900800,1895300,1891500,1894300,1894600,1887900,1928500,1893300,1900000
58000,1928100,1927000,1916800,1924200,1923500,1935000,2155300,1953200,1929100,1927700,1920400,1919400,1918900,1912500,1925900,1940700,1941600,1924300,1920100,1925300
59000,1945500,1945900,2181200,1974700,1968500,1957000,1946200,1944200,1946900,1945400,2211400,1965700,1956000,1951300,1943000,1950000,1951000,1957500,1954100,1958800
60000,1975100,1970000,1990300,1980700,1987100,1983300,1978600,1979900,1988500,1979700,1984000,1973300,1981900,1979400,1978900,1979800,1981600,1988900,1976500,1977300
61000,2011100,2002500,2002600,2007600,2011700,2000900,2027700,2006500,2005000,2003500,2004200,2006400,2136300,2016000,1998400,2016900,2002600,2004500,2003400,2009100
62000,2027900,2030300,2036200,2035300,2023700,2024900,2037900,2039600,2028600,2029600,2143700,2015900,2019000,2026400,2038200,2026300,2029100,2035200,2029900,2031500
63000,2061100,2048100,2088200,2066500,2066000,2076800,2056600,2051700,2058100,2056900,2073400,2061100,2063000,2064500,2053900,2060300,2069100,2054700,2153300,2057600
64000,2080900,2058100,2063900,2070300,2261900,2084500,2101700,2094600,2084300,2094100,2087500,2081300,2183700,2212500,2313500,2237300,2089400,2069200,2078300,2082600
65000,2098800,2086600,2087900,2108200,2110800,2149100,2106600,2117800,2111000,2101300,2101700,2110300,2132300,2227100,2109300,2113400,2108500,2110000,2115100,2115400
66000,2138400,2122200,2134800,2134400,2242900,2140600,2133600,2137800,2140400,2137400,2141500,2132300,2131300,2134100,2142900,2132900,2138400,2162300,2136200,2151900
67000,2230300,2199300,2205800,2191700,2239300,2192600,2192200,2192700,2296000,2186900,2191000,2195900,2195100,2190000,2183000,2286100,2189900,2190900,2193300,2191300
68000,2234000,2210900,2216000,2216200,2240100,2233100,2228100,2229400,2225700,2228800,2262300,2226500,2208500,2212300,2219300,2224800,2225600,2252300,2229200,2219800
69000,2271900,2285700,2275800,2298700,2307700,2280600,2278600,2274200,2303900,2280300,2284400,2292500,2279000,2289800,2278600,2285500,2277300,2305200,2283700,2292800
70000,2304500,2306200,2310100,2335500,2319500,2308400,2310000,2309800,2311300,2311600,2335500,2313600,2310900,2316700,2309500,2310800,2311900,2325000,2314800,2315700
71000,2351100,2354000,2354200,2374000,2449500,2347500,2351200,2349600,2347100,2348400,2365900,2350400,2350100,2359800,2355700,2351100,2349300,2385700,2370400,2343000
72000,2384500,2387000,2395000,2430300,2387100,2387800,2384100,2381300,2546300,2405200,2397500,2387100,2387000,2385100,2495500,2394400,2403100,2389400,2384900,2387500
73000,2573000,2607700,2423100,2422100,2536200,2427500,2501800,2472000,2425600,2440200,2426400,2437300,2433000,2427500,2424000,2422100,2421600,2436800,2607700,2429200
74000,2468800,2447300,2453000,2672700,2473300,2457200,2464800,2461600,2463700,2576000,2461800,2452300,2454700,2457500,2455200,2467300,2476700,2468700,2466800,2462500
75000,2519800,2550400,2516500,2505800,2493400,2507900,2509600,2521500,2511700,2510400,2508000,2516800,2509200,2513000,2511800,2511900,2510600,2545100,2516000,2517500
76000,2545600,2554400,2554900,2549000,2549500,2626100,2545600,2549600,2545800,2557500,2657200,2750600,2632600,2546600,2548700,2556100,2551300,2552300,2638300,2541000
77000,2828300,2586700,2592900,2612700,2842800,2633500,2587100,2581200,2587100,2588700,2749300,2587500,3012900,2568900,2600600,2591500,2624800,2577100,2699700,2585500
78000,2622200,2624600,2627800,2635500,2619900,2708600,2687400,2685900,2634100,2623600,2623600,2732500,2817900,2617200,2628100,2619400,2613100,2613700,2621200,2783500
79000,2809100,2669100,2670500,2674700,2672800,2672100,2668200,2659200,2669500,2665900,2667200,2861100,2668700,2664600,2668300,2668200,2665800,2687800,2770100,2668900
80000,2697800,2706900,2710400,2708600,2705400,2955900,2707900,2707800,2708000,2701700,2706900,2706000,2739200,2708800,2707900,2707100,2706100,2989600,2827600,2701000
81000,2738400,2814300,2851600,2763100,2756700,2753000,2752600,2759900,3051400,2752200,2749000,2744000,2750400,2750600,2782400,2734500,2745700,2740400,2738400,3076800
82000,2786600,2792200,2835800,2782400,2912300,3495600,2956400,2774400,2775100,2791500,2781800,2780600,2786100,2779400,2781700,2782300,2994100,2926900,2786900,2786000
83000,2834900,2909700,2954400,2823400,2820500,2822400,2828800,2825600,2854200,2816400,2814200,2827900,2824300,3010400,2875100,2815600,2815600,2813000,2817000,3000800
84000,2857600,2979500,3018300,2870800,2870800,2926800,2968000,2939600,2865900,2871600,2867100,2869500,2864200,2932700,2866200,2865000,2861100,2864400,2969700,3013700
85000,2903900,2924700,2894500,2985000,3066500,2920400,2960800,2896200,2908200,3014600,2896900,3006900,2904800,2910600,3020300,3064400,2921800,2914900,2914100,2932700
86000,2941500,2960900,2944700,2941500,3054000,3020100,2937200,2937900,2933900,2939000,2930400,2994500,2935800,2941900,2939000,3109300,3319200,2941400,2944700,2938100
87000,2995900,2980600,3093500,3047800,2976100,2994200,2977500,2981300,3084300,2982000,2987600,2975500,3011200,2982300,2982800,2987000,2973600,2976800,2975700,2973800
88000,3003300,3044600,3033400,3015900,3017700,3017300,3034000,3016100,3022400,3021400,3015000,3014800,3034400,3107900,3008200,3010700,3012000,3021500,3061500,3020700
89000,3065200,3048300,3069100,3091500,3041400,3062100,3040400,3049400,3050800,3053900,3062600,3051500,3051400,3068700,3079900,3055800,3047000,3046300,3061700,3131700
90000,3082100,3081300,3107600,3089300,3161900,3082400,3078900,3084400,3085300,3085600,3092100,3083800,3077900,3097200,3099600,3104900,3087700,3087700,3083700,3192200
91000,3121800,3110700,3149100,3145600,3152700,3132500,3141000,3130300,3186200,3127200,3128000,3133600,3121800,3144200,3290400,3145200,3130000,3124400,3242300,3132100
92000,3189000,3202400,3238600,3174800,3180300,3176900,3175800,3195100,3181100,3178800,3172300,3187700,3231000,3182100,3181200,3165600,3174800,3293800,3181700,3178100
93000,3194100,3195400,3214900,3218700,3251200,3198700,3201800,3209700,3230200,3223300,3208200,3195700,3215400,3208700,3197900,3208900,3216100,3197800,3211100,3336300
94000,3250400,3268800,3249700,3255700,3240500,3241700,3289000,3273900,3237600,3241600,3239800,3300200,3243900,3247400,3245100,3242100,3676100,3449300,3245100,3247900
95000,3282100,3292000,3285900,3475200,3280300,3341100,3280700,3269600,3274400,3269300,3280600,3270500,3267100,3314000,3276200,3472900,3280800,3281600,3311300,3282600
96000,3369200,3423300,3307400,3303800,3315600,3310400,3310200,3305800,3523300,3305900,3321600,3310500,3313700,3318800,3303600,3312300,3312300,3335200,3377500,3359700
97000,3354300,3368100,3351100,3355600,3351600,3346400,3353700,3349500,3343800,3346000,3346600,3361500,3362600,3351200,3355200,3508100,3385100,3354000,3372100,3354400
98000,3414900,3472600,3382100,3387200,3395000,3439100,3413300,3387400,3390400,3386300,3517300,3394300,3387900,3386100,3386800,3466600,3396600,3609900,3384700,3392700
99000,3440100,3422500,3559900,3425900,3433900,3425400,3436700,3430100,3423600,3522200,3424800,3429600,3422500,3463800,3430500,3674700,3517800,3428500,3482200,3453400
100000,3547000,3452700,3444900,3453100,3447500,3549400,3453300,3451500,3454800,3450900,3537200,3623900,3524200,3440000,3553300,3521700,3458800,3459800,3447200,3455200
101000,3510900,3500400,3496000,3507300,3647500,3498500,3492600,3494300,3503000,3582700,3495400,3493000,3505600,3491000,3525300,3496400,3502000,3500000,3584000,3490900
102000,3513900,3518900,3523200,3763700,3527300,3536000,3534700,3642600,3527500,3529400,3523200,3540300,3534400,3523700,3520600,3530100,3535200,3524900,3519600,3525100
103000,3643600,3556900,3555000,3547100,3802000,3637900,3553600,3578200,3690100,3552400,3548500,3552100,3549900,3756400,3546900,3552200,3557200,3659700,3613900,3557300
104000,3582600,3576600,3582600,3689900,3583300,3581100,3587300,3574500,3885600,3663900,3577100,3576600,3693500,3665800,3582500,3577000,3618600,3582900,3568300,3582600
105000,3599600,3598000,3695100,3637700,3598900,3594200,3594300,3714500,3586500,3594600,3595400,3641900,3617900,3610200,3607300,3608600,3630600,3601400,3602800,3611600
106000,3766700,3623300,3619100,3620900,3750700,3619500,3612100,3610700,3609600,3664300,3626000,3615700,3643200,3619900,3612900,3615600,3638200,3632000,3622600,3621900
107000,3646300,3642200,3768400,3654300,3650500,3655800,3923600,3662400,3655200,3652200,3657200,3870300,3728100,3655800,3682500,3823700,3660500,3649600,3652300,3662400
108000,3675300,3883700,3814800,3672300,3681000,3675100,3696700,3688000,3688000,3693500,3776100,3773000,3689200,3689800,3705200,3951200,3680700,3686100,3691100,3677000
109000,3702100,3713700,3708600,3814100,3864500,3712300,3703400,3821100,3828500,3712800,3707300,3713900,3743000,3787200,3696700,3699500,3907500,3752800,3706200,3720600
110000,4089900,3733200,3756400,3752700,3876500,3756300,3753500,3757600,3840500,3844300,3748500,3780700,3763200,3752100,3723300,3749100,3742200,3775700,3801500,3747400
111000,3751000,3807700,3750300,3750000,3769200,3820900,3744100,3756100,3766100,3749900,3769900,3749400,3761100,3773900,3826600,3789500,3756700,3750400,3757400,3763000
112000,3792300,3804300,3864800,3796700,3791500,3802400,3810300,3794100,3795400,3797900,3810800,3851800,3791100,3801400,3793900,3833500,3787100,3835100,3797100,3857300
113000,3847800,3835800,3858800,3832000,3881300,3826400,3882300,3830200,3832800,3822400,3936900,3822000,3836500,3826100,3826000,3856800,3830200,3818500,3825300,3873100
114000,3860600,3839800,3845400,3843700,3896300,3845300,4192500,3855800,3839200,3853300,3855800,3843200,3832600,4502700,3900200,3954700,3916900,4467500,4330100,3845800
115000,4106100,5790500,3960500,3994900,3951300,3920200,4024400,3902000,3875800,4269600,3912400,3868900,3885800,3876400,3891400,3869900,3925300,3975200,3944700,3875600
116000,3950400,3896200,3931700,4018500,3923500,3946400,3908400,3950600,3953000,3956200,3975700,4199700,3978700,3897600,3898700,3938900,3983900,3903200,4099200,3992800
117000,3945000,4092400,3952700,3938600,3924400,3950800,3980000,3932100,3926300,3957600,3939900,3996200,3926300,3939000,4491600,3934600,3957300,4048700,3937000,3997200
118000,3959100,3971800,3961500,3969700,3961700,3967900,3962400,3962100,3978200,3999600,3963600,3963600,3971700,4088300,4022900,3977300,3991000,4196700,3987200,3967800
119000,3988500,4011100,3979500,3984100,4520400,4103800,3986300,3987600,3987900,4046100,3979700,3990700,4078700,4473100,3988000,3998900,3990900,4088800,4002400,3977100
120000,4977200,4769300,4069600,4079500,4156400,4063400,4035900,4021200,4023000,4073200,4042500,4020300,4026600,4088000,4044800,4025600,4042700,4026700,4002200,4000900
121000,4055500,4057100,4059100,4056200,4183900,4138200,4088400,4248900,4208600,4060400,4058800,4064700,4164500,4065100,4072700,4069100,4117600,4119900,4158800,4253200
122000,4386700,4055300,4058400,4052400,4168000,4071900,4070700,4066700,4263900,4082700,4070200,4074200,4374400,4054400,4043900,4035500,4181900,4131900,4065200,4060200
123000,4970500,4313200,4066500,4226600,4076400,4408400,4482000,4490800,4123200,4096200,4111700,4102000,4179500,4103800,4222900,4301700,4185000,4077800,4102000,4112600
124000,4524800,4131400,4153700,4126600,4232000,4139100,4118900,4216500,4204200,4134700,4124000,4296600,4130800,4127400,4127600,4169500,4405100,4128600,4145400,4148700
125000,4326600,4154300,4169600,4163800,4153400,4147400,4154600,4179000,4165300,4153700,4161300,4162800,4158900,4162100,4147400,4164400,4163900,4163700,4298700,4141500
126000,4165600,4197300,4241200,4693400,4286800,4809100,4424800,4173500,4200200,4163700,4152600,4183100,4412100,4278800,4229700,4197200,4223400,4179800,4190200,4179700
127000,4396600,4296200,4202700,4216800,4202800,4278900,4214800,4196800,4497900,4359400,4189000,4180700,4182200,4283300,4207000,4206800,4394100,4352400,4198900,4199700
128000,4505500,4580600,4242100,4963600,4256000,4452000,4229100,4208600,4211300,4360000,4240300,4212900,4230700,4447100,4207500,4203000,4254000,4212700,4203600,4247400
129000,4360800,4265000,4265000,4266800,4255000,4273700,4256800,4236700,4241800,4259900,4280200,4249100,4253100,4270100,4278500,4291300,4366800,4261900,4380200,4234200
130000,4515300,4263700,4508500,4334200,4383400,4318100,4281900,4345700,4305800,4281100,4274800,4342600,4324900,4297600,4286800,4379200,4309400,4299000,4322300,4307400
131000,4278200,4308400,4344200,4286500,4315900,4347800,4321800,4302300,4409100,4295700,4301300,4304400,4296100,4486300,4305300,4296700,4294400,4335900,4314400,4302300
132000,4344600,4372700,4410000,4357400,4333400,4392200,4353200,4368800,4368000,4352000,4395500,4358500,4349200,4442400,4359300,4359300,4361200,4359900,4348500,4520800
133000,4404600,4413400,4521300,4862800,4481800,4441500,4489100,4405200,4423000,4398800,4398400,4405700,4803400,4385200,4380200,4388200,4383900,4384700,4389200,4381700
134000,4437400,4536800,4417200,4431000,4438700,4443500,4454100,4565500,4430800,4434900,4437000,4468600,4444700,4431100,4467600,4453000,4451100,4448100,4453600,4447700
135000,4483800,4499500,4496000,4496700,4485400,4494000,4494900,4490600,4485100,4504600,4491600,4482900,4518100,4514800,4482800,4484100,4584400,4497700,4487800,4496300
136000,4715900,4764900,4527700,4560600,4902200,4655000,4501300,4514500,4529600,4531400,4530100,4528600,4538000,4527100,4558500,4515300,4515300,4531900,4514600,4516500
137000,4573400,4591500,4616200,4587400,4582600,4930000,4570000,4561100,4656400,4753100,4605900,4583700,4871100,4562700,4564700,4554000,4553600,4553100,4592100,4661800
138000,4594100,4606900,4613900,4624500,4781100,4669200,4631900,4625600,4621200,4622400,4625600,4642600,4781100,4624000,4614600,4985300,4755200,4619000,4713600,4626700
139000,4640700,4652000,4664300,4662200,4656900,4880800,4808800,4660200,4659100,4887600,4663400,4647400,4912200,4663000,4668500,4782100,4645000,4630300,4787000,4631500
140000,4693700,4712100,4690800,4686100,4683900,4685700,4668100,4666400,4692000,4781500,4694000,4691200,4690100,4687300,4692500,4668500,4679600,4667900,4687000,4682200
141000,4715300,4747500,4970900,5063200,4759000,4754200,4858900,4797900,4740500,4922200,4787200,4815100,4732300,4980400,4710100,5051900,4739600,4982700,5008000,4904900
142000,5225400,4939000,4767800,4896200,5033000,4812400,4782500,5302600,4898600,4779000,4924400,4992400,4828100,5230300,5103100,4768900,4903300,4908100,4857800,4999700
143000,4838800,4814500,4817700,5027400,4800800,4875200,5190800,4837000,4804100,5176000,4888000,4828200,4813300,4950000,4805600,4811100,5017300,4797800,4782800,4830100
144000,4901900,4921600,4903400,4945100,4838300,4841500,4848700,4836200,4852700,4849100,4900100,5023800,4979900,4839500,4949500,4986900,4841200,4905100,4943300,5046300
145000,4961300,5097800,4870700,4883300,5177800,4890000,4927600,5105400,4875100,4895200,4893200,4871800,4872500,4876300,4920800,4880500,4989600,4916500,4883600,4887000
146000,5036100,4942000,4965600,4984500,5009800,4915600,4930500,4993000,4967100,4933600,4906800,4979300,4937800,4960200,4975500,4937800,4927900,5021600,4981300,4948600
147000,4955400,4949300,4967200,4956000,4949900,4957500,4953600,4955300,4957400,4967100,4961800,4948100,4959600,4972200,4957700,4947300,4971900,4966600,4954600,4964500
148000,4994700,4999800,4991200,4991600,4987200,4989400,5087300,5001900,4998700,5095000,5009000,5011700,5221300,5106400,5000200,5027800,5120400,5066800,5004700,5003500
149000,5149000,5069400,5052400,5039200,5059800,5043700,5052700,5055200,5062200,5051200,5067800,5052000,5035400,5079300,5059000,5055300,5050100,5037000,5051500,5067400
150000,5129400,5177900,5111100,5092600,5127200,5094700,5090500,5121400,5095000,5099400,5111400,5101800,5083900,5092800,5193000,5095300,5096300,5148400,5095700,5095300
151000,5125700,5143100,5189600,5244000,5134500,5146900,5155600,5144800,5139000,5133200,5234800,5274100,5148100,5157600,5695800,5140200,5178100,5153100,5192100,5178500
152000,5170000,5173100,5177300,5182500,5175600,5186000,5217300,5171300,5168700,5275000,5172900,5161800,5200700,5198500,5202900,5424600,5215000,5177100,5431600,5370500
153000,5196600,5329400,5203900,5187600,5195400,5405600,5406800,5243500,5398400,5412900,5212300,5393700,5198200,5205900,5422400,5196200,5212100,5213500,5214100,5206700
154000,5341800,5377900,5245800,5382100,5357800,5250300,5456800,5370400,5231200,5405600,5379500,5228400,5246600,5237400,5225900,5367800,5359100,5344500,5243500,5224200
155000,5567000,5276500,5287400,5337200,5280600,5306400,5323100,5257400,5286800,5392400,5282200,5295100,5346700,5298800,5296500,5266400,5278700,5281000,5277500,5286700
156000,5299500,5440900,5302700,5319600,5535400,5311900,5299600,5592800,5317600,5315100,5443100,5347900,5316500,5334500,5320900,5304500,5312300,5504400,5300000,5315600
157000,5340100,5403300,5366500,5338800,5661400,5352100,5353000,5387700,5358900,5350100,5828200,5365600,5425700,5504900,5364800,5362700,5392500,5359000,5510300,5557100
158000,5670100,5409300,5477200,5834400,5396800,5410800,5577700,5428900,5472000,5537900,5407900,5394300,5872200,5403800,5517300,5498900,5396500,5405100,5471800,5751400
159000,5520100,5688700,5459700,5535700,5438400,5441100,5519900,5440500,5832400,5598600,5827300,5422400,5454500,5434900,5437000,5469100,5437800,5430400,5451000,5464700
160000,5464300,5450400,5489800,5505100,5469000,5450600,5606900,5472600,5467100,5490900,5462400,5622800,5462700,5462000,5467200,5478600,5476400,5696000,5551200,5421700
161000,5497400,5510300,5530400,5500000,5496800,5523800,5529600,5521600,5550400,5505000,5473700,5782100,5509800,5482900,5597500,5471400,5749200,5486900,5528700,5657300
162000,5663900,5846800,5547300,5655000,5590900,5555300,5847100,5585600,5571300,5804500,5553300,5558100,5660300,5560400,5561800,5583500,5527700,5519600,5572900,5561400
163000,5588300,5831200,5593400,5608500,5593200,5583200,5673100,5577100,5561200,5710100,5601600,5585600,5693300,5579100,5569500,5676300,5587200,5707900,5693400,5587900
164000,5610900,5631900,5676300,5620300,5632000,5734100,5633000,5638700,6074900,5615900,5862000,5622900,5641500,5749600,5608200,5586400,5638900,5629200,5633500,5758600
165000,5697900,5693300,5704200,5719900,5688700,5680500,5797200,5685300,5683200,5999600,5679300,5679200,5805200,5683000,5682900,5754000,5668000,5891600,5729500,5686200
166000,5709700,5715000,5771400,5695600,5719900,5720200,5705000,5712300,5715700,5726700,5913100,5807400,5713300,5702800,5796800,5717100,5887300,5882900,5722300,5715700
167000,5862500,5753300,5877700,5848700,5760100,5802300,5782000,5768500,5783100,5744300,5884500,5774000,5718600,5870900,5729800,5738900,5747900,5830800,5716900,5730300
168000,5943500,5821000,6113100,5811600,5816100,5805500,5955300,5792900,6030700,5953300,5890000,6123900,5951200,5915600,5857200,5808800,6165200,6068100,5786800,5928700
169000,5844200,5836800,5862100,5866500,5968100,5857200,5931400,5869300,5845600,5853900,5856500,5867100,5857800,5857900,5870000,5877400,5859300,5859000,5860400,5849300
170000,5868000,5900500,5886000,6022400,5888600,6081400,5853700,5879300,5983500,5868700,5881600,5979800,5881700,5963900,5997600,5956400,5984600,5877400,6252800,5878400
171000,5919000,6227900,5919500,6043300,5986700,5944600,6112400,5922000,5947800,5968900,5942100,5949800,5928700,5928100,6102900,5927600,5916500,5948400,5919400,5930500
172000,5948000,6059300,5928300,6117100,5966900,5955500,6299800,5955100,6004700,6222800,5968500,6526800,6042000,5948100,6133200,6147700,5947000,6046200,6040100,5964100
173000,6472400,6427800,6005100,6014800,6020200,5981900,5996000,6025900,5985600,5999000,6033400,6024900,5990300,6017200,5983400,5998800,6065000,6004800,5984400,5993900
174000,6043300,6043700,6044000,6046400,6056200,6068300,6032400,6069100,6054800,6059500,6193300,6036600,6023600,6079900,6023600,6041600,6074800,6027700,6050700,6029000
175000,6088000,6205600,6082100,6090400,6207700,6072700,6080700,6112900,6064600,6088600,6145000,6060400,6428900,6073800,6087300,6340700,6089100,6103300,6140400,6078400
